uid,domainID,siteID,namedLocation,sampleID,sampleCode,startDate,collectDate,laboratoryName,analyte,analyteConcentration,analyteUnits,analysisDate,belowDetectionQF,coolerTemp,remarks,shipmentWarmQF,externalLabDataQF,sampleCondition
"9a6c2e16-5a0f-4174-ae1c-c4ea2f622033","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","Mn",0.0300,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"700321db-c6c0-4d0f-89ec-b37137e13de2","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","UV Absorbance (254 nm)",0.3290,,,,6.8,,1,"formatChange|legacyData","GOOD"
"8ad05d23-61af-4326-b8d3-7629128cc602","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","Na",32.8980,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"ad7a5eda-aa24-4643-81cc-00567eae70c6","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","UV Absorbance (280 nm)",0.2390,,,,6.8,,1,"formatChange|legacyData","GOOD"
"03daf360-532c-4440-9668-8c082a79e081","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","Br",0.0050,"milligramsPerLiter",,"BDL",6.8,,1,"formatChange|legacyData","GOOD"
"96054d2c-17ff-4a23-bc43-fc2339bfc837","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","TDN",0.4410,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"ed8ac792-6de1-47cc-86b5-61f7fe3e37cf","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","Fe",3.5410,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"5d9f9847-3ea0-4c0e-9c17-b0974d3624f5","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","Ortho - P",0.3610,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"a9aa030f-1323-4cf5-9b07-2402cd0529bc","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","NO2 - N",0.0130,"milligramsPerLiter",,"BDL",6.8,,1,"formatChange|legacyData","GOOD"
"e82359a9-4f3b-4751-9476-091638a00709","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","DOC",7.1160,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"bf83a700-9950-4b0b-88ef-ee2cb6dc718a","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","K",6.9660,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"c41aa8dd-0c26-463c-a88c-a40139126500","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","Si",10.8500,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"834e8572-b751-43e4-ac21-e3d5c1c7a981","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.RAW",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","TN",0.4655,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"0ba3181c-584c-4824-a5d3-88eec3ef10d1","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.FIL",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","Ca",63.9850,"milligramsPerLiter",,,6.8,,1,"formatChange|legacyData","GOOD"
"23dcf0ac-fcbf-4998-997d-374717362d89","D11","PRIN","PRIN.AOS.S2","PRIN.SS.20161108.RAW",,"2016-11-08T16:15Z","2016-11-08T16:15Z","EcoCore_CSU","TSS - Dry Mass",200.0000,"microgram",,,6.8,,1,"formatChange|legacyData","GOOD"
